"","Bio12_mean","y"
"1",-117.028115119,-6.18040568950742
"2",-60.9409624410303,-6.18040568950742
"3",-4.8538097630606,-6.18040568950742
"4",51.2333429149091,-6.18040568950742
"5",107.320495592879,-6.34302312305235
"6",163.407648270849,-6.38232686389003
"7",219.494800948818,-6.38232686389003
"8",275.581953626788,-6.38232686389003
"9",331.669106304758,-6.38410607897063
"10",387.756258982727,-6.38974480418482
"11",443.843411660697,-6.39501225261142
"12",499.930564338667,-6.39962829489748
"13",556.017717016636,-6.399718777276
"14",612.104869694606,-6.40039245865753
"15",668.192022372576,-6.40039245865753
"16",724.279175050546,-6.40034923863297
"17",780.366327728515,-6.40028138765197
"18",836.453480406485,-6.40028138765197
"19",892.540633084455,-6.40028138765197
"20",948.627785762425,-6.40028138765197
"21",1004.71493844039,-6.40028138765197
"22",1060.80209111836,-6.40028138765197
"23",1116.88924379633,-6.40021944629757
"24",1172.9763964743,-6.40022327607293
"25",1229.06354915227,-6.39992109822074
"26",1285.15070183024,-6.39988390671024
"27",1341.23785450821,-6.39988390671024
"28",1397.32500718618,-6.39876353581542
"29",1453.41215986415,-6.39271528852734
"30",1509.49931254212,-6.38128544311114
"31",1565.58646522009,-6.38128544311114
"32",1621.67361789806,-6.38128544311114
"33",1677.76077057603,-6.38128544311114
"34",1733.847923254,-6.37748638454914
"35",1789.93507593197,-6.37641923066623
"36",1846.02222860994,-6.37468191072105
"37",1902.10938128791,-6.37346137465197
"38",1958.19653396588,-6.36903622835318
"39",2014.28368664385,-6.3703440864916
"40",2070.37083932182,-6.36876603070438
"41",2126.45799199979,-6.36742463960227
"42",2182.54514467776,-6.36742463960227
"43",2238.63229735573,-6.36742463960227
"44",2294.7194500337,-6.37095433606101
"45",2350.80660271167,-6.37160203065706
"46",2406.89375538964,-6.37160203065706
"47",2462.98090806761,-6.37160203065706
"48",2519.06806074558,-6.37160203065706
"49",2575.15521342355,-6.37160203065706
"50",2631.24236610152,-6.37160203065706
"51",2687.32951877949,-6.37160203065706
"52",2743.41667145745,-6.37160203065706
"53",2799.50382413542,-6.37160203065706
"54",2855.59097681339,-6.37160203065706
"55",2911.67812949136,-6.37160203065706
"56",2967.76528216933,-6.37160203065706
"57",3023.8524348473,-6.37160203065706
"58",3079.93958752527,-6.37160203065706
"59",3136.02674020324,-6.37160203065706
"60",3192.11389288121,-6.37160203065706
"61",3248.20104555918,-6.37160203065706
"62",3304.28819823715,-6.37160203065706
"63",3360.37535091512,-6.37160203065706
"64",3416.46250359309,-6.37160203065706
"65",3472.54965627106,-6.37160203065706
"66",3528.63680894903,-6.37160203065706
"67",3584.723961627,-6.37160203065706
"68",3640.81111430497,-6.37160203065706
"69",3696.89826698294,-6.37160203065706
"70",3752.98541966091,-6.37160203065706
"71",3809.07257233888,-6.37160203065706
"72",3865.15972501685,-6.37160203065706
"73",3921.24687769482,-6.37160203065706
"74",3977.33403037279,-6.37160203065706
"75",4033.42118305076,-6.37160203065706
"76",4089.50833572873,-6.37160203065706
"77",4145.5954884067,-6.37160203065706
"78",4201.68264108467,-6.37160203065706
"79",4257.76979376264,-6.37160203065706
"80",4313.85694644061,-6.37160203065706
"81",4369.94409911858,-6.37160203065706
"82",4426.03125179655,-6.37160203065706
"83",4482.11840447452,-6.37160203065706
"84",4538.20555715249,-6.37160203065706
"85",4594.29270983046,-6.37160203065706
"86",4650.37986250842,-6.37160203065706
"87",4706.46701518639,-6.37160203065706
"88",4762.55416786436,-6.37160203065706
"89",4818.64132054233,-6.37160203065706
"90",4874.7284732203,-6.37160203065706
"91",4930.81562589827,-6.37160203065706
"92",4986.90277857624,-6.37160203065706
"93",5042.98993125421,-6.37160203065706
"94",5099.07708393218,-6.37160203065706
"95",5155.16423661015,-6.37160203065706
"96",5211.25138928812,-6.37160203065706
"97",5267.33854196609,-6.37160203065706
"98",5323.42569464406,-6.37160203065706
"99",5379.51284732203,-6.37160203065706
"100",5435.6,-6.37160203065706
