"","mdiversity_mean","y"
"1",1,-6.85185041542379
"2",3.11890838207071,-6.85185041542379
"3",5.23781676414141,-6.85185041542379
"4",7.35672514621212,-6.85185041542379
"5",9.47563352828283,-6.85185041542379
"6",11.5945419103535,-6.85185041542379
"7",13.7134502924242,-6.85185041542379
"8",15.8323586744949,-6.85185041542379
"9",17.9512670565657,-6.85285793356352
"10",20.0701754386364,-6.85285793356352
"11",22.1890838207071,-6.85479849947022
"12",24.3079922027778,-6.85479849947022
"13",26.4269005848485,-6.85479849947022
"14",28.5458089669192,-6.85479849947022
"15",30.6647173489899,-6.85479849947022
"16",32.7836257310606,-6.85478785247684
"17",34.9025341131313,-6.85540213499634
"18",37.021442495202,-6.85549554383059
"19",39.1403508772727,-6.85519236096053
"20",41.2592592593434,-6.85480778221434
"21",43.3781676414141,-6.85462339359818
"22",45.4970760234848,-6.85514871745685
"23",47.6159844055556,-6.85567370495866
"24",49.7348927876263,-6.85616278962016
"25",51.853801169697,-6.85641768970868
"26",53.9727095517677,-6.85655535971323
"27",56.0916179338384,-6.85655535971323
"28",58.2105263159091,-6.85653801401573
"29",60.3294346979798,-6.85659982176951
"30",62.4483430800505,-6.85662443977856
"31",64.5672514621212,-6.85662443977856
"32",66.6861598441919,-6.85663551397596
"33",68.8050682262626,-6.85663551397596
"34",70.9239766083333,-6.85663551397596
"35",73.042884990404,-6.85663551397596
"36",75.1617933724747,-6.85660757400731
"37",77.2807017545454,-6.85660757400731
"38",79.3996101366162,-6.85655115209428
"39",81.5185185186869,-6.85655115209428
"40",83.6374269007576,-6.85655115209428
"41",85.7563352828283,-6.85655115209428
"42",87.875243664899,-6.85655115209428
"43",89.9941520469697,-6.85655115209428
"44",92.1130604290404,-6.85655115209428
"45",94.2319688111111,-6.85656267114056
"46",96.3508771931818,-6.85656267114056
"47",98.4697855752525,-6.85656267114056
"48",100.588693957323,-6.85656267114056
"49",102.707602339394,-6.85656267114056
"50",104.826510721465,-6.85656267114056
"51",106.945419103535,-6.85656267114056
"52",109.064327485606,-6.85656267114056
"53",111.183235867677,-6.85656267114056
"54",113.302144249747,-6.85656267114056
"55",115.421052631818,-6.85656267114056
"56",117.539961013889,-6.85656267114056
"57",119.65886939596,-6.85656267114056
"58",121.77777777803,-6.85648210168337
"59",123.896686160101,-6.85648210168337
"60",126.015594542172,-6.85648210168337
"61",128.134502924242,-6.85648210168337
"62",130.253411306313,-6.85648210168337
"63",132.372319688384,-6.85648210168337
"64",134.491228070455,-6.85648210168337
"65",136.610136452525,-6.85648210168337
"66",138.729044834596,-6.85648210168337
"67",140.847953216667,-6.85648210168337
"68",142.966861598737,-6.85648210168337
"69",145.085769980808,-6.85648210168337
"70",147.204678362879,-6.85648210168337
"71",149.323586744949,-6.85648210168337
"72",151.44249512702,-6.85648210168337
"73",153.561403509091,-6.85648210168337
"74",155.680311891162,-6.85648210168337
"75",157.799220273232,-6.85648210168337
"76",159.918128655303,-6.85648210168337
"77",162.037037037374,-6.85648210168337
"78",164.155945419444,-6.85648210168337
"79",166.274853801515,-6.85648210168337
"80",168.393762183586,-6.85648210168337
"81",170.512670565657,-6.85648210168337
"82",172.631578947727,-6.85648210168337
"83",174.750487329798,-6.85648210168337
"84",176.869395711869,-6.85648210168337
"85",178.988304093939,-6.85648210168337
"86",181.10721247601,-6.85648210168337
"87",183.226120858081,-6.85648210168337
"88",185.345029240151,-6.85648210168337
"89",187.463937622222,-6.85648210168337
"90",189.582846004293,-6.85648210168337
"91",191.701754386364,-6.85648210168337
"92",193.820662768434,-6.85648210168337
"93",195.939571150505,-6.85648210168337
"94",198.058479532576,-6.85648210168337
"95",200.177387914646,-6.85648210168337
"96",202.296296296717,-6.85648210168337
"97",204.415204678788,-6.85648210168337
"98",206.534113060859,-6.85648210168337
"99",208.653021442929,-6.85648210168337
"100",210.771929825,-6.85648210168337
