"","minlat","y"
"1",-55.2695644068,-5.08949207924606
"2",-54.235752285604,-5.08949207924606
"3",-53.2019401644081,-5.08949207924606
"4",-52.1681280432121,-5.08949207924606
"5",-51.1343159220162,-5.08949207924606
"6",-50.1005038008202,-5.08949207924606
"7",-49.0666916796242,-5.08949207924606
"8",-48.0328795584283,-5.08949207924606
"9",-46.9990674372323,-5.08949207924606
"10",-45.9652553160364,-5.08949207924606
"11",-44.9314431948404,-5.08949207924606
"12",-43.8976310736444,-5.08949207924606
"13",-42.8638189524485,-5.08949207924606
"14",-41.8300068312525,-5.09282360365139
"15",-40.7961947100566,-5.09282360365139
"16",-39.7623825888606,-5.09512634468835
"17",-38.7285704676647,-5.10213706961475
"18",-37.6947583464687,-5.10403300242309
"19",-36.6609462252727,-5.106225831918
"20",-35.6271341040768,-5.106225831918
"21",-34.5933219828808,-5.10227960008806
"22",-33.5595098616849,-5.06903337725776
"23",-32.5256977404889,-5.05125089090767
"24",-31.4918856192929,-5.04429051453793
"25",-30.458073498097,-5.35891593865359
"26",-29.424261376901,-5.36830686249776
"27",-28.3904492557051,-5.42248673620861
"28",-27.3566371345091,-5.42674727864871
"29",-26.3228250133131,-5.42883900328487
"30",-25.2890128921172,-5.42981417691615
"31",-24.2552007709212,-5.42960318015576
"32",-23.2213886497253,-5.43022644682365
"33",-22.1875765285293,-5.43022644682365
"34",-21.1537644073333,-5.43067014902728
"35",-20.1199522861374,-5.43067014902728
"36",-19.0861401649414,-5.43067014902728
"37",-18.0523280437455,-5.43067014902728
"38",-17.0185159225495,-5.43067014902728
"39",-15.9847038013535,-5.43067014902728
"40",-14.9508916801576,-5.43067014902728
"41",-13.9170795589616,-5.43106565776002
"42",-12.8832674377657,-5.43155193575626
"43",-11.8494553165697,-5.43202558310272
"44",-10.8156431953737,-5.43202558310272
"45",-9.78183107417779,-5.43202558310272
"46",-8.74801895298182,-5.43406540280956
"47",-7.71420683178587,-5.43455178574123
"48",-6.68039471058991,-5.43455178574123
"49",-5.64658258939394,-5.43455178574123
"50",-4.61277046819799,-5.43476721178304
"51",-3.57895834700203,-5.43476721178304
"52",-2.54514622580607,-5.43562934344432
"53",-1.51133410461011,-5.43562934344432
"54",-0.47752198341415,-5.43562934344432
"55",0.556290137781808,-5.43562934344432
"56",1.59010225897777,-5.43562934344432
"57",2.62391438017373,-5.43463587633409
"58",3.65772650136969,-5.43521176872733
"59",4.69153862256564,-5.43558749501751
"60",5.72535074376161,-5.43558749501751
"61",6.75916286495757,-5.4353446894689
"62",7.79297498615352,-5.43553733044001
"63",8.82678710734949,-5.43553733044001
"64",9.86059922854544,-5.43579704764038
"65",10.8944113497414,-5.43579704764038
"66",11.9282234709374,-5.43616013302879
"67",12.9620355921333,-5.43616013302879
"68",13.9958477133293,-5.43616013302879
"69",15.0296598345252,-5.43714373143535
"70",16.0634719557212,-5.43714373143535
"71",17.0972840769172,-5.43714373143535
"72",18.1310961981131,-5.43714373143535
"73",19.1649083193091,-5.43714373143535
"74",20.198720440505,-5.43714373143535
"75",21.232532561701,-5.43714373143535
"76",22.266344682897,-5.43714373143535
"77",23.3001568040929,-5.43714373143535
"78",24.3339689252889,-5.43714373143535
"79",25.3677810464848,-5.43714373143535
"80",26.4015931676808,-5.43714373143535
"81",27.4354052888768,-5.43714373143535
"82",28.4692174100727,-5.43714373143535
"83",29.5030295312687,-5.43714373143535
"84",30.5368416524646,-5.43714373143535
"85",31.5706537736606,-5.43714373143535
"86",32.6044658948565,-5.43714373143535
"87",33.6382780160525,-5.43714373143535
"88",34.6720901372485,-5.43714373143535
"89",35.7059022584444,-5.43714373143535
"90",36.7397143796404,-5.43714373143535
"91",37.7735265008364,-5.43714373143535
"92",38.8073386220323,-5.43714373143535
"93",39.8411507432283,-5.43714373143535
"94",40.8749628644242,-5.43714373143535
"95",41.9087749856202,-5.43714373143535
"96",42.9425871068161,-5.43714373143535
"97",43.9763992280121,-5.43714373143535
"98",45.0102113492081,-5.43714373143535
"99",46.044023470404,-5.43714373143535
"100",47.0778355916,-5.43714373143535
